0.16203703703703703,0.06944444444444443,0.09259259259259259,0.023148148148148147,0.4861111111111111
0.1357204330630833,0.06955932763971248,0.13993983441739838,0.01584322726654467,0.4999850894612762
0.13055112277364933,0.05508764749251069,0.10791401616755755,0.023326210826210825,0.551043489489323
0.16828834066210907,0.060452057696897404,0.12415383650661671,0.06416312934488566,0.48292576976099044
0.14865080092435556,0.06294781091949445,0.12810405891264537,0.013664935884829444,0.4947847090028807
0.18908020939494527,0.07911765330623936,0.10696604482830163,0.020808524761840513,0.5177674093140167
0.15786233955806828,0.04600427913170676,0.1019517534954567,0.03157622370855484,0.4798453352481597
0.14574120317928474,0.06732832886814398,0.12976912470416158,0.0024050401605772258,0.5098582558775147
0.11792522653854798,0.10073459200165606,0.12240549333136082,0.023860398860398858,0.4767731119129789
0.19500864325814488,0.05505165470838441,0.08410968683369885,0.02847063384734537,0.5045401013280739
0.14535792856067725,0.05527458321090217,0.07074338669748852,0.02834649399022389,0.49468267538904087
0.1723567914004802,0.06986416940926786,0.09967030007859701,0.04316534617887696,0.46999695644719075
0.15220785997500438,0.06021800282310931,0.0927503826029038,0.00018401668203612415,0.5259849525864949
0.19940567206919943,0.08027447773777294,0.10621211235411616,0.04259572656183858,0.5458396159920893
0.16131564346840588,0.055553610292820334,0.11542044940919002,0.024794359429527978,0.5201452445776136
0.14903151763126496,0.08151947365325589,0.09617366753507056,0.02671430026408325,0.5265043722534707
0.1757117853223474,0.08549307603337265,0.09623283698552165,0.024572649572649572,0.528308658415622
0.1737077100401723,0.11451789141249415,0.09628977149203101,0.04951430081811854,0.5146831576483601
0.17566155197789385,0.07733491858019925,0.0924065646256049,0.06916683527660408,0.5414101287083702
0.1766702917384652,0.07946957008597488,0.09420984127255623,0.024839743589743588,0.5216574548638818
0.1464679566369283,0.09224384989431371,0.08675054249859444,0.024928774928774926,0.48683937627944757
0.20010379074758497,0.0761970051914466,0.07771069465780503,0.019839554713568762,0.5030589546945451
0.14275111597215664,0.09571177532045833,0.09062869977424634,0.026320576654752605,0.542532893991907
0.18289974882539162,0.07064705180921242,0.11737980801212708,0.02073503655021052,0.5365552622035314
0.16854025530797914,0.0737127498346605,0.08322850643508686,0.011031326639342589,0.4992060939485529
0.18572780235115882,0.07738594589588789,0.05824750421869089,0.04748196550260829,0.5074729567532943
0.21644620806296128,0.07787471108118453,0.11245238396758721,0.013437860178603822,0.5050583457745557
0.1832476107702911,0.09594532265177702,0.11484361162619112,0.006811806016517402,0.5191493765609472
0.2048649378847025,0.0993624192780546,0.12890161933393351,0.0074532232108313334,0.5093263306518538
0.19604681745222374,0.07577681797812542,0.09725140273817037,0.010590664397666892,0.532984262606097
0.16912107594094425,0.04393639761255796,0.09203164407271286,0.033523016336124145,0.5424616037902549
